word_count,lexical_diversity,ne_density,readability,is_fake
10,1.0,0.0,103.625,0
10,1.0,0.0,103.625,0
10,1.0,0.1,44.405,0
10,1.0,0.1,28.50000000000003,0
10,1.0,0.0,59.63166666666669,0
10,1.0,0.1,52.86500000000001,0
9,1.0,0.0,70.66750000000002,0
9,0.8888888888888888,0.0,94.30000000000001,0
10,1.0,0.0,78.24500000000002,0
10,1.0,0.0,74.86000000000003,0
10,1.0,0.0,49.48000000000002,0
10,1.0,0.0,75.50000000000003,0
9,1.0,0.1111111111111111,98.8675,0
17,1.0,0.0,93.70161764705884,1
17,1.0,0.058823529411764705,93.70161764705884,1
16,0.8125,0.0,63.94666666666669,1
17,0.9411764705882353,0.0,98.67808823529413,1
18,0.8888888888888888,0.0,89.60000000000004,1
17,1.0,0.0,58.8663235294118,1
16,0.9375,0.0,74.52166666666669,1
10,1.0,0.0,83.32000000000004,1
18,0.8888888888888888,0.0,89.60000000000004,1
16,1.0,0.0,71.81500000000001,1
15,0.8666666666666667,0.06666666666666667,117.16000000000003,1
14,0.9285714285714286,0.0,103.04428571428575,1
18,1.0,0.0,99.00000000000001,1
15,0.9333333333333333,0.0,95.73000000000002,1
16,0.9375,0.125,82.39000000000001,1
20,1.0,0.05,93.47500000000002,1
16,0.75,0.0,45.377500000000026,1
18,0.8888888888888888,0.05555555555555555,103.70000000000002,1
17,1.0,0.0,83.74867647058825,1
16,0.8125,0.0,63.69500000000001,1
16,1.0,0.0,77.1025,1
10,0.9,0.0,61.32500000000002,1
14,0.9285714285714286,0.0,97.0014285714286,1
17,1.0,0.0,83.74867647058825,1
15,1.0,0.06666666666666667,108.9825,1
18,0.8888888888888888,0.05555555555555555,89.60000000000004,1
15,1.0,0.0,78.81000000000003,1
16,0.75,0.0,100.95916666666669,1
18,1.0,0.05555555555555555,99.00000000000001,1
18,0.9444444444444444,0.0,103.70000000000002,1
11,1.0,0.0,93.57977272727274,1
11,1.0,0.0,85.88886363636365,1
18,0.9444444444444444,0.0,89.60000000000004,1
18,0.8888888888888888,0.0,94.30000000000001,1
17,0.9411764705882353,0.0,76.671568627451,1
16,1.0,0.0,105.995,1
18,0.8333333333333334,0.0,66.36500000000001,1
17,0.9411764705882353,0.0,98.67808823529413,1
12,1.0,0.0,87.94500000000002,1
16,1.0,0.0,95.42,1
12,0.9166666666666666,0.0,109.09500000000001,1
17,0.9411764705882353,0.0,78.77220588235295,1
16,1.0,0.0,63.94666666666669,1
19,0.8947368421052632,0.0,94.04473684210527,1
17,0.9411764705882353,0.0,83.74867647058825,1
11,1.0,0.0,85.88886363636365,1
17,0.9411764705882353,0.0,93.70161764705884,1
14,0.8571428571428571,0.0,89.89642857142859,1
17,1.0,0.058823529411764705,93.70161764705884,1
14,0.9285714285714286,0.0,75.19833333333334,1
10,1.0,0.1,86.70500000000001,0
11,1.0,0.0,34.160909090909115,0
11,0.8181818181818182,0.0,103.37909090909093,0
11,1.0,0.0,80.30636363636367,0
11,1.0,0.0,64.9245454545455,0
10,1.0,0.0,86.70500000000001,0
10,1.0,0.0,74.86000000000003,0
11,1.0,0.0,80.30636363636367,0
11,1.0,0.0,87.99727272727276,0
11,0.9090909090909091,0.0,69.78500000000001,0
11,1.0,0.0,80.30636363636367,0
10,1.0,0.0,117.16000000000003,0
11,1.0,0.0,103.625,0
11,1.0,0.0,103.37909090909093,0
10,1.0,0.0,91.78000000000003,0
11,1.0,0.0,49.54272727272729,0
10,0.9,0.1,74.86000000000003,0
11,1.0,0.0,80.30636363636367,0
11,1.0,0.0,72.61545454545457,0
11,1.0,0.0,103.37909090909093,0
10,0.9,0.0,103.625,0
11,0.9090909090909091,0.0,62.81613636363636,0
11,1.0,0.0,72.61545454545457,0
11,1.0,0.0,95.165,0
10,0.9,0.0,95.165,0
11,1.0,0.0,64.9245454545455,0
11,1.0,0.0,41.8518181818182,0
11,1.0,0.0,101.27068181818181,0
11,0.9090909090909091,0.0,87.99727272727276,0
11,1.0,0.0,87.99727272727276,0
11,1.0,0.0,87.99727272727276,0
11,1.0,0.0,49.54272727272729,0
11,0.8181818181818182,0.0,93.57977272727274,0
11,1.0,0.0,78.19795454545455,0
11,1.0,0.09090909090909091,80.30636363636367,0
11,1.0,0.0,95.68818181818183,0
11,1.0,0.0,101.27068181818181,0
11,0.9090909090909091,0.09090909090909091,87.99727272727276,0
11,1.0,0.0,103.37909090909093,0
10,1.0,0.0,108.70000000000002,0
11,1.0,0.0,49.54272727272729,0
11,1.0,0.09090909090909091,95.68818181818183,0
10,1.0,0.1,100.24000000000002,0
11,0.9090909090909091,0.0,87.99727272727276,0
11,0.9090909090909091,0.0,80.30636363636367,0
11,0.9090909090909091,0.0,85.88886363636365,0
11,1.0,0.0,44.405,0
11,1.0,0.09090909090909091,78.24500000000002,0
11,0.9090909090909091,0.0,87.99727272727276,0
11,1.0,0.0,49.54272727272729,0
12,1.0,0.0,102.045,1
15,1.0,0.13333333333333333,114.6225,1
12,0.75,0.0,111.12500000000001,1
14,0.9285714285714286,0.0,97.0014285714286,1
17,1.0,0.0,90.05058823529413,1
17,0.9411764705882353,0.0,93.70161764705884,1
17,0.9411764705882353,0.0,85.07411764705884,1
15,0.9333333333333333,0.06666666666666667,75.14250000000001,1
13,0.9230769230769231,0.0,109.12980769230771,1
17,1.0,0.0,103.65455882352943,1
17,0.8235294117647058,0.0,108.63102941176471,1
18,0.9444444444444444,0.0,94.30000000000001,1
18,1.0,0.0,99.00000000000001,1
12,1.0,0.0,89.97500000000002,1
20,0.85,0.0,89.24500000000003,1
12,1.0,0.0,40.625,1
17,0.9411764705882353,0.0,68.81926470588238,1
16,1.0,0.0,74.27000000000001,1
14,1.0,0.0,103.04428571428575,1
15,1.0,0.06666666666666667,83.32000000000004,1
16,1.0,0.0,87.67750000000001,1
14,1.0,0.0,90.95857142857145,1
15,0.8666666666666667,0.0,97.7025,1
15,0.9333333333333333,0.0,83.32000000000004,1
18,0.9444444444444444,0.0,84.90000000000003,1
13,0.9230769230769231,0.0,102.62211538461541,1
12,1.0,0.08333333333333333,60.70500000000001,1
16,0.875,0.0625,98.25250000000001,1
17,1.0,0.058823529411764705,75.12117647058825,1
16,1.0,0.0625,77.1025,1
16,1.0,0.0,92.965,1
17,0.9411764705882353,0.058823529411764705,90.05058823529413,1
17,0.9411764705882353,0.0,80.09764705882354,1
15,1.0,0.0,101.37000000000002,1
14,0.9285714285714286,0.0,78.87285714285717,1
16,0.875,0.0,106.24666666666668,1
18,0.8888888888888888,0.05555555555555555,103.70000000000002,1
15,0.8666666666666667,0.0,100.24000000000002,1
16,0.875,0.0,90.38416666666669,1
18,0.6666666666666666,0.0,94.30000000000001,1
17,0.8235294117647058,0.0,80.09764705882354,1
18,1.0,0.0,94.30000000000001,1
17,0.8823529411764706,0.0,83.74867647058825,1
12,1.0,0.0,87.94500000000002,1
18,0.8888888888888888,0.0,89.60000000000004,1
18,0.9444444444444444,0.0,103.965,1
15,0.9333333333333333,0.0,69.5025,1
18,1.0,0.0,103.70000000000002,1
13,0.9230769230769231,0.0,89.6067307692308,0
12,1.0,0.0,103.00500000000001,0
12,1.0,0.0,109.09500000000001,0
8,1.0,0.0,107.60000000000001,0
12,1.0,0.0,73.84500000000001,0
12,1.0,0.08333333333333333,102.045,0
10,1.0,0.1,86.70500000000001,0
12,1.0,0.0,103.00500000000001,0
12,1.0,0.0,102.045,0
12,1.0,0.0,38.595,0
12,0.8333333333333334,0.0,39.55500000000001,0
12,1.0,0.08333333333333333,67.75500000000001,0
12,1.0,0.16666666666666666,109.09500000000001,0
12,1.0,0.0,73.84500000000001,0
12,1.0,0.0,102.045,0
12,1.0,0.0,81.85500000000002,0
10,1.0,0.1,69.78500000000001,0
11,1.0,0.09090909090909091,87.99727272727276,0
9,1.0,0.0,23.667500000000018,0
12,0.9166666666666666,0.0,95.955,0
12,0.9166666666666666,0.0,61.775000000000006,0
12,0.9166666666666666,0.0,95.955,0
14,1.0,0.07142857142857142,75.19833333333334,0
12,1.0,0.0,81.85500000000002,0
11,1.0,0.09090909090909091,93.57977272727274,0
12,1.0,0.0,87.94500000000002,0
12,1.0,0.0,66.79500000000002,0
12,1.0,0.0,78.19795454545455,0
12,1.0,0.0,74.805,0
10,1.0,0.2,61.32500000000002,0
12,1.0,0.0,74.805,0
12,1.0,0.0,88.905,0
12,0.9166666666666666,0.08333333333333333,95.955,0
13,0.9230769230769231,0.0,37.455384615384645,0
12,1.0,0.08333333333333333,81.85500000000002,0
12,0.9166666666666666,0.0,74.805,0
12,1.0,0.08333333333333333,60.70500000000001,0
12,0.9166666666666666,0.08333333333333333,80.89500000000001,0
8,0.875,0.0,71.81500000000001,0
8,1.0,0.0,82.39000000000001,0
12,0.9166666666666666,0.0,60.70500000000001,0
11,1.0,0.0,87.99727272727276,0
11,1.0,0.09090909090909091,93.57977272727274,0
12,1.0,0.0,67.75500000000001,0
11,1.0,0.09090909090909091,47.434318181818185,0
12,1.0,0.08333333333333333,64.9245454545455,0
12,1.0,0.0,94.995,0
11,1.0,0.09090909090909091,87.99727272727276,0
12,1.0,0.0,75.87500000000001,1
19,0.8421052631578947,0.05263157894736842,94.78197368421053,1
17,0.7647058823529411,0.0,98.67808823529413,1
15,0.9333333333333333,0.06666666666666667,72.04000000000002,1
12,1.0,0.0,88.905,1
17,1.0,0.058823529411764705,108.63102941176471,1
17,0.8823529411764706,0.0,75.12117647058825,1
16,0.9375,0.0,98.25250000000001,1
17,0.9411764705882353,0.0,93.70161764705884,1
16,1.0,0.0,63.94666666666669,1
15,1.0,0.0,86.42250000000001,1
17,1.0,0.0,83.74867647058825,1
14,1.0,0.0,103.04428571428575,1
17,1.0,0.058823529411764705,98.67808823529413,1
16,1.0,0.125,108.82750000000001,1
16,0.9375,0.0,55.952500000000015,1
18,0.8333333333333334,0.0,99.00000000000001,1
16,1.0,0.0,86.42250000000001,1
17,0.9411764705882353,0.0,83.74867647058825,1
14,0.9285714285714286,0.0,90.95857142857145,1
12,1.0,0.0,94.995,1
16,0.875,0.0625,103.54,1
19,0.9473684210526315,0.0,89.5921052631579,1
14,1.0,0.07142857142857142,83.09903846153848,1
16,0.9375,0.0,71.81500000000001,1
14,0.9285714285714286,0.07142857142857142,75.19833333333334,1
16,0.9375,0.0,53.120000000000005,1
11,1.0,0.09090909090909091,80.30636363636367,1
15,0.9333333333333333,0.06666666666666667,80.78250000000001,1
14,0.8571428571428571,0.0,57.06976190476192,1
19,0.7894736842105263,0.0,85.87671052631579,1
17,0.8235294117647058,0.0,88.72514705882354,1
11,0.9090909090909091,0.0,41.8518181818182,1
15,0.8,0.0,61.890000000000015,1
18,0.8333333333333334,0.0,103.70000000000002,1
15,0.8,0.06666666666666667,78.81000000000003,1
17,0.9411764705882353,0.0,96.57745098039217,1
16,0.875,0.0625,98.25250000000001,1
16,1.0,0.0,71.81500000000001,1
16,1.0,0.0,108.82750000000001,1
14,1.0,0.0,105.41261904761906,1
18,0.6111111111111112,0.0,87.94500000000002,1
17,1.0,0.0,73.79573529411766,1
18,1.0,0.0,89.865,1
17,0.9411764705882353,0.0,95.02705882352943,1
13,1.0,0.0,70.08365384615385,0
13,0.9230769230769231,0.0,102.62211538461541,0
11,1.0,0.0,70.50704545454548,0
13,1.0,0.0,89.6067307692308,0
13,0.9230769230769231,0.07692307692307693,76.50153846153849,0
13,0.9230769230769231,0.0,83.0092307692308,0
13,1.0,0.07692307692307693,96.11442307692309,0
13,0.9230769230769231,0.0,89.6067307692308,0
13,1.0,0.0,83.09903846153848,0
13,0.9230769230769231,0.0,96.11442307692309,0
13,1.0,0.0,96.11442307692309,0
13,1.0,0.07692307692307693,76.50153846153849,0
13,1.0,0.0,81.85500000000002,0
13,0.9230769230769231,0.15384615384615385,81.85500000000002,0
12,1.0,0.0,109.09500000000001,0
11,1.0,0.18181818181818182,72.61545454545457,0
13,1.0,0.0,69.99384615384618,0
13,1.0,0.0,89.6067307692308,0
13,0.9230769230769231,0.0,50.470769230769264,0
12,1.0,0.0,80.89500000000001,0
13,0.9230769230769231,0.0,102.62211538461541,0
12,1.0,0.0,75.87500000000001,0
13,1.0,0.0,80.89500000000001,0
12,1.0,0.0,103.00500000000001,0
13,1.0,0.0,89.51692307692309,0
13,1.0,0.07692307692307693,89.51692307692309,0
13,1.0,0.0,83.09903846153848,0
13,1.0,0.0,76.50153846153849,0
12,1.0,0.0,46.60500000000002,0
13,1.0,0.0,50.470769230769264,0
13,0.9230769230769231,0.0,89.6067307692308,0
13,1.0,0.07692307692307693,76.50153846153849,0
10,1.0,0.1,44.405,0
12,1.0,0.08333333333333333,87.94500000000002,0
13,1.0,0.0,72.2828205128205,0
13,0.9230769230769231,0.0,63.486153846153854,0
13,1.0,0.0,83.09903846153848,0
9,1.0,0.0,113.10000000000002,0
13,1.0,0.0,89.51692307692309,0
13,0.9230769230769231,0.07692307692307693,83.0092307692308,0
13,0.8461538461538461,0.0,76.50153846153849,0
13,1.0,0.0,83.0092307692308,0
13,1.0,0.0,102.53230769230771,0
13,1.0,0.07692307692307693,109.09500000000001,0
13,0.9230769230769231,0.0,102.53230769230771,0
18,0.9444444444444444,0.0,99.00000000000001,1
15,0.8666666666666667,0.0,92.06250000000001,1
8,1.0,0.0,61.24000000000001,1
15,0.8,0.0,103.3425,1
17,0.8823529411764706,0.0,73.79573529411766,1
15,1.0,0.0,61.890000000000015,1
15,0.8666666666666667,0.0,78.81000000000003,1
17,0.9411764705882353,0.0,108.63102941176471,1
13,0.9230769230769231,0.07692307692307693,61.775000000000006,1
16,0.875,0.0,71.81500000000001,1
18,1.0,0.0,94.30000000000001,1
16,0.9375,0.0,82.39000000000001,1
16,0.75,0.0,74.27000000000001,1
17,0.9411764705882353,0.0,103.65455882352943,1
14,1.0,0.0,90.95857142857145,1
17,0.9411764705882353,0.0,96.57745098039217,1
14,1.0,0.0,66.7871428571429,1
18,0.8888888888888888,0.05555555555555555,89.865,1
18,0.8888888888888888,0.0,70.80000000000003,1
17,0.8235294117647058,0.0,90.05058823529413,1
16,1.0,0.0,53.120000000000005,1
16,1.0,0.0,82.39000000000001,1
14,1.0,0.0,75.19833333333334,1
17,0.8823529411764706,0.058823529411764705,103.65455882352943,1
15,1.0,0.06666666666666667,103.3425,1
14,1.0,0.0,109.08714285714288,1
15,1.0,0.0,72.04000000000002,1
12,0.9166666666666666,0.0,66.79500000000002,1
18,0.8888888888888888,0.05555555555555555,99.00000000000001,1
17,1.0,0.0,93.70161764705884,1
18,0.8333333333333334,0.0,89.60000000000004,1
18,0.9444444444444444,0.0,84.90000000000003,1
14,1.0,0.0,90.95857142857145,1
17,0.9411764705882353,0.0,93.70161764705884,1
17,0.9411764705882353,0.0,100.00352941176472,1
13,1.0,0.0,83.0092307692308,1
16,0.75,0.0,103.54,1
16,0.9375,0.0,98.25250000000001,1
18,0.9444444444444444,0.0,80.20000000000003,1
18,0.8888888888888888,0.0,89.60000000000004,1
17,1.0,0.058823529411764705,90.05058823529413,1
12,0.9166666666666666,0.08333333333333333,94.995,1
17,1.0,0.0,78.77220588235295,1
17,0.8823529411764706,0.0,88.72514705882354,1
14,1.0,0.0,90.95857142857145,0
13,1.0,0.07692307692307693,89.6067307692308,0
12,0.9166666666666666,0.0,75.87500000000001,0
14,1.0,0.0,78.87285714285717,0
14,1.0,0.0,78.87285714285717,0
14,0.9285714285714286,0.0,83.85357142857143,0
13,1.0,0.0,72.2828205128205,0
13,0.9230769230769231,0.0,83.09903846153848,0
14,1.0,0.0,78.87285714285717,0
15,0.9333333333333333,0.0,88.96000000000004,0
14,0.9285714285714286,0.0,83.85357142857143,0
14,1.0,0.0,97.0014285714286,0
14,1.0,0.0,60.74428571428575,0
14,1.0,0.0,78.87285714285717,0
14,1.0,0.07142857142857142,71.76785714285715,0
14,1.0,0.07142857142857142,84.9157142857143,0
15,1.0,0.0,92.06250000000001,0
14,1.0,0.0,71.76785714285715,0
14,1.0,0.0,77.81071428571428,0
14,1.0,0.0,65.72500000000001,0
13,0.9230769230769231,0.0,96.11442307692309,0
14,0.9285714285714286,0.0,93.32690476190476,0
14,0.9285714285714286,0.0,77.81071428571428,0
14,1.0,0.0,78.87285714285717,0
13,1.0,0.0,78.79051282051283,0
14,1.0,0.0,95.93928571428573,0
15,1.0,0.06666666666666667,86.42250000000001,0
14,1.0,0.0,71.76785714285715,0
14,1.0,0.07142857142857142,88.905,0
14,1.0,0.0,89.89642857142859,0
14,0.9285714285714286,0.0,78.87285714285717,0
12,1.0,0.0,73.84500000000001,0
14,1.0,0.0,89.89642857142859,0
14,0.9285714285714286,0.0,77.81071428571428,0
13,1.0,0.0,76.59134615384617,0
14,1.0,0.0,103.04428571428575,0
14,0.8571428571428571,0.0,95.93928571428573,0
14,0.9285714285714286,0.0,66.7871428571429,0
13,0.9230769230769231,0.0,102.62211538461541,0
12,1.0,0.0,66.79500000000002,0
13,0.9230769230769231,0.0,96.11442307692309,0
14,1.0,0.0,65.72500000000001,0
14,0.7857142857142857,0.07142857142857142,65.72500000000001,0
14,1.0,0.0,96.02461538461542,0
18,0.8888888888888888,0.0,113.10000000000002,1
13,0.9230769230769231,0.07692307692307693,85.29820512820514,1
12,0.9166666666666666,0.0,94.995,1
18,0.8888888888888888,0.05555555555555555,94.30000000000001,1
11,1.0,0.09090909090909091,87.749696969697,1
15,0.9333333333333333,0.06666666666666667,92.06250000000001,1
18,0.7777777777777778,0.0,89.60000000000004,1
18,0.8888888888888888,0.0,97.345,1
16,0.875,0.0,95.67166666666668,1
17,0.9411764705882353,0.0,83.74867647058825,1
17,1.0,0.0,93.70161764705884,1
8,0.5,0.125,92.965,1
15,0.9333333333333333,0.0,86.42250000000001,1
16,0.8125,0.0625,90.13250000000001,1
17,0.9411764705882353,0.0,95.02705882352943,1
18,0.9444444444444444,0.05555555555555555,71.06500000000001,1
17,0.9411764705882353,0.0,88.72514705882354,1
16,0.9375,0.125,90.13250000000001,1
17,0.9411764705882353,0.0,73.79573529411766,1
8,0.875,0.125,65.30000000000001,1
10,1.0,0.1,86.70500000000001,1
12,1.0,0.0,60.70500000000001,1
18,0.8888888888888888,0.05555555555555555,94.565,1
14,1.0,0.07142857142857142,89.89642857142859,1
13,0.9230769230769231,0.0,59.26743589743592,1
18,0.8333333333333334,0.0,84.90000000000003,1
17,0.9411764705882353,0.058823529411764705,73.79573529411766,1
18,0.9444444444444444,0.1111111111111111,99.00000000000001,1
18,0.9444444444444444,0.05555555555555555,99.00000000000001,1
14,0.9285714285714286,0.0,83.85357142857143,1
17,1.0,0.0,65.16823529411766,1
16,1.0,0.0,55.952500000000015,1
14,0.9285714285714286,0.0,51.026904761904774,1
16,1.0,0.0625,77.1025,1
17,1.0,0.0,73.79573529411766,1
15,1.0,0.0,86.42250000000001,1
17,0.9411764705882353,0.0,83.74867647058825,1
15,0.8666666666666667,0.0,105.88000000000002,1
18,0.8888888888888888,0.0,99.00000000000001,1
17,0.8823529411764706,0.0,108.63102941176471,1
17,1.0,0.0,80.09764705882354,1
15,1.0,0.0,78.81000000000003,0
15,1.0,0.0,63.86250000000001,0
15,0.9333333333333333,0.13333333333333333,90.09000000000002,0
15,0.8666666666666667,0.0,73.17000000000003,0
15,1.0,0.0,97.7025,0
15,1.0,0.13333333333333333,84.45000000000003,0
15,0.9333333333333333,0.06666666666666667,95.73000000000002,0
14,1.0,0.0,84.9157142857143,0
15,1.0,0.06666666666666667,90.09000000000002,0
15,0.9333333333333333,0.0,86.42250000000001,0
14,0.9285714285714286,0.07142857142857142,101.98214285714286,0
14,0.9285714285714286,0.07142857142857142,90.95857142857145,0
15,0.9333333333333333,0.06666666666666667,56.25000000000003,0
12,1.0,0.0,103.00500000000001,0
15,0.9333333333333333,0.0,78.81000000000003,0
15,0.9333333333333333,0.0,103.3425,0
15,0.9333333333333333,0.06666666666666667,92.06250000000001,0
15,1.0,0.0,80.78250000000001,0
15,0.9333333333333333,0.0,84.45000000000003,0
14,1.0,0.07142857142857142,77.81071428571428,0
15,1.0,0.0,78.87285714285717,0
15,0.8666666666666667,0.0,97.7025,0
15,1.0,0.06666666666666667,80.78250000000001,0
15,0.8,0.0,97.7025,0
15,0.9333333333333333,0.06666666666666667,75.14250000000001,0
15,0.9333333333333333,0.0,92.06250000000001,0
15,1.0,0.06666666666666667,80.78250000000001,0
15,1.0,0.0,89.89642857142859,0
15,1.0,0.0,67.53000000000003,0
15,1.0,0.06666666666666667,75.14250000000001,0
15,1.0,0.06666666666666667,108.9825,0
13,1.0,0.0,76.50153846153849,0
15,0.8,0.0,84.45000000000003,0
15,0.9333333333333333,0.06666666666666667,58.2225,0
14,1.0,0.0,90.95857142857145,0
15,1.0,0.13333333333333333,69.5025,0
15,1.0,0.06666666666666667,81.24119047619048,0
16,0.9375,0.0,61.24000000000001,0
13,1.0,0.0,89.51692307692309,0
14,1.0,0.0,93.32690476190476,0
15,0.9333333333333333,0.0,92.06250000000001,0
14,1.0,0.0,90.95857142857145,1
12,1.0,0.0,66.79500000000002,1
18,0.9444444444444444,0.05555555555555555,89.865,1
16,0.75,0.0625,106.24666666666668,1
16,0.8125,0.0,98.25250000000001,1
17,0.8235294117647058,0.0,100.00352941176472,1
17,1.0,0.0,88.72514705882354,1
17,1.0,0.0,88.72514705882354,1
19,0.8421052631578947,0.05263157894736842,99.23460526315789,1
18,0.8333333333333334,0.05555555555555555,89.60000000000004,1
16,0.875,0.0,103.54,1
17,1.0,0.0,83.74867647058825,1
15,1.0,0.0,86.42250000000001,1
18,0.9444444444444444,0.0,84.90000000000003,1
17,0.9411764705882353,0.0,85.07411764705884,1
18,0.9444444444444444,0.0,84.90000000000003,1
16,0.9375,0.0,87.67750000000001,1
17,0.9411764705882353,0.0,93.70161764705884,1
16,0.9375,0.0,84.845,1
16,0.8125,0.0,95.67166666666668,1
10,1.0,0.0,100.24000000000002,1
16,0.875,0.0625,82.39000000000001,1
18,1.0,0.0,113.10000000000002,1
12,1.0,0.0,94.995,1
16,0.9375,0.0,74.52166666666669,1
13,0.9230769230769231,0.0,83.0092307692308,1
17,1.0,0.0,78.77220588235295,1
20,0.95,0.0,97.70500000000003,1
18,0.9444444444444444,0.0,103.70000000000002,1
19,0.9473684210526315,0.0,85.13947368421054,1
17,0.8235294117647058,0.0,101.55392156862746,1
16,1.0,0.0,103.54,1
15,1.0,0.06666666666666667,69.5025,1
17,1.0,0.0,86.62450980392158,1
15,0.8666666666666667,0.0,61.890000000000015,1
15,1.0,0.0,80.78250000000001,1
18,0.8888888888888888,0.0,84.90000000000003,1
16,1.0,0.0625,90.13250000000001,1
15,0.9333333333333333,0.0,86.42250000000001,1
18,0.8888888888888888,0.05555555555555555,99.00000000000001,1
16,0.9375,0.0625,90.09000000000002,0
16,1.0,0.0,84.845,0
15,1.0,0.06666666666666667,52.58250000000001,0
15,0.9333333333333333,0.0,87.28404761904761,0
14,1.0,0.07142857142857142,42.61571428571432,0
16,1.0,0.0625,82.39000000000001,0
14,1.0,0.07142857142857142,66.7871428571429,0
16,0.9375,0.0,98.25250000000001,0
15,0.9333333333333333,0.0,86.42250000000001,0
15,1.0,0.0,77.81071428571428,0
16,1.0,0.0625,87.67750000000001,0
16,0.9375,0.0625,95.67166666666668,0
16,0.75,0.0,50.66500000000002,0
16,0.9375,0.0,84.845,0
15,0.8666666666666667,0.0,92.06250000000001,0
16,0.9375,0.0,84.845,0
16,0.9375,0.0625,92.965,0
16,1.0,0.0,68.9825,0
15,0.8,0.0,108.9825,0
15,1.0,0.06666666666666667,86.42250000000001,0
14,1.0,0.0,78.87285714285717,0
